StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Intentions_1,Intentions_2,Intentions_3,Intentions_4,Intentions_5,Intentions_6,Intentions_7,Intentions_DO,Beliefs_1,Beliefs_2,Beliefs_3,Beliefs_4,Beliefs_5,Beliefs_6,Beliefs_7,Beliefs_8,Beliefs_DO,Control Items_1,Control Items_2,Control Items_3,Control Items_DO,Q19_1,Q19_2,Q19_3,Q19_DO,Q21,Q21_6_TEXT,Q22,Attention Check,Attention Check_DO,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions,Introduction_DO,Vignettes_DO
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Q_DuplicateRespondent,How likely are you to.. - Sign an online petition you agree with in the next month,How likely are you to.. - Sign an online petition you agree with if reading it takes less than thirty seconds.,How likely are you to.. - Sign an online petition you agree with if you must click a confirmation link sent to your email.,How likely are you to.. - Donate a few dollars to a cause you support in the next 7 days.,How likely are you to.. - Donate a few dollars to a cause you support if payment is possible through a phone app.,How likely are you to.. - Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.,How likely are you to.. - Look for small opportunities to help others this week.,How likely are you to.. - Display Order,To what extent do you agree... - One signature contributes meaningfully to petition goals.,To what extent do you agree... - Signing an online petition is easy to do.,To what extent do you agree... - Petitions can help issues gain attention.,To what extent do you agree... - Even a $1 donation contributes meaningfully to organization goals.,To what extent do you agree... - Donating a few dollars is easy to do.,To what extent do you agree... - Small donations can help fund change.,"To what extent do you agree... - Meaningful change happens only through large, high-impact efforts.","To what extent do you agree... - Small, everyday actions have a meaningful impact.",To what extent do you agree... - Display Order,"Answer the following: - In the past 30 days, how many online petitions did you sign?","Answer the following: - In the past 30 days, how many times did you donate $1 to $5 to a cause you support?","Answer the following: - In the past 30 days, how many times did you donate more than $5 to a cause you support?",Answer the following: - Display Order,To what extent do you agree... - I pay close attention to public issues on campus or in the news.,To what extent do you agree... - I am very civically engaged with my community.,To what extent do you agree... - I identify as an activist.,To what extent do you agree... - Display Order,What is your class year? - Selected Choice,What is your class year? - Other - Text,What is your gender?,What was the introductory passage about?,What was the introductory passage about? - Display Order,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions,Introduction - Display Order,Vignettes - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/New_York""}","{""ImportId"":""endDate"",""timeZone"":""America/New_York""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/New_York""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_DuplicateRespondent""}","{""ImportId"":""QID11_13""}","{""ImportId"":""QID11_14""}","{""ImportId"":""QID11_15""}","{""ImportId"":""QID11_16""}","{""ImportId"":""QID11_17""}","{""ImportId"":""QID11_18""}","{""ImportId"":""QID11_19""}","{""ImportId"":""QID11_DO""}","{""ImportId"":""QID15_19""}","{""ImportId"":""QID15_20""}","{""ImportId"":""QID15_21""}","{""ImportId"":""QID15_22""}","{""ImportId"":""QID15_23""}","{""ImportId"":""QID15_24""}","{""ImportId"":""QID15_25""}","{""ImportId"":""QID15_26""}","{""ImportId"":""QID15_DO""}","{""ImportId"":""QID20_30""}","{""ImportId"":""QID20_31""}","{""ImportId"":""QID20_32""}","{""ImportId"":""QID20_DO""}","{""ImportId"":""QID19_35""}","{""ImportId"":""QID19_36""}","{""ImportId"":""QID19_37""}","{""ImportId"":""QID19_DO""}","{""ImportId"":""QID21""}","{""ImportId"":""QID21_6_TEXT""}","{""ImportId"":""QID22""}","{""ImportId"":""QID9""}","{""ImportId"":""QID9_DO""}","{""ImportId"":""Q_StraightliningCount""}","{""ImportId"":""Q_StraightliningPercentage""}","{""ImportId"":""Q_StraightliningQuestions""}","{""ImportId"":""Q_UnansweredPercentage""}","{""ImportId"":""Q_UnansweredQuestions""}","{""ImportId"":""BL_7O692MW3fYwtbYa_DO""}","{""ImportId"":""BL_4NFnkEOPhNL5t30_DO""}"
2025-11-20 12:56:39,2025-11-20 12:59:55,IP Address,100,196,TRUE,2025-11-20 12:59:56,R_7U6tlgxz53c7C8x,anonymous,EN,,4,5,4,2,3,2,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,2,4,4,2,2,5,3,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",0,1,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,,2,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2029,,Man,Donations,Petitions|Friends|Donations|Data,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 13:04:44,2025-11-20 13:07:35,IP Address,100,171,TRUE,2025-11-20 13:07:36,R_5mtlISRGQi0Q3fI,anonymous,EN,,3,4,2,3,3,3,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,5,3,2,5,4,3,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",5,4,2,I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.|I identify as an activist.,2026,,Man,Petitions,Data|Petitions|Friends|Donations,0,0,,0.125,QID8,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 13:25:39,2025-11-20 13:27:29,IP Address,100,110,TRUE,2025-11-20 13:27:30,R_31gNfCk7DxFbNgT,anonymous,EN,,2,2,,3,3,2,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,4,3,3,2,3,5,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,3,2,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2026,,Man,Donations,Friends|Donations|Data|Petitions,0,0,,0.25,"QID20,QID8",Informed Consent,Instructions|Donations - Change
2025-11-20 13:51:01,2025-11-20 13:54:26,IP Address,100,205,TRUE,2025-11-20 13:54:27,R_3LevTOOMsRHliNG,anonymous,EN,,3,5,4,2,2,,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,3,3,3,4,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",1,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,,,I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.|I identify as an activist.,2029,,Man,Petitions,Donations|Friends|Petitions|Data,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 15:09:53,2025-11-20 15:11:53,IP Address,100,119,TRUE,2025-11-20 15:11:54,R_1lAEV8i9ZcBUMRM,anonymous,EN,,1,1,,1,1,1,2,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,3,4,2,4,4,2,1,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",0,0,0,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,2,2,I identify as an activist.|I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.,2027,,Prefer not to say,Donations,Friends|Petitions|Donations|Data,0,0,,0.125,QID8,Informed Consent,Instructions|Donations - Sustain
2025-11-20 15:12:00,2025-11-20 15:15:05,IP Address,100,185,TRUE,2025-11-20 15:15:07,R_6UXGc5XfMfYSsa5,anonymous,EN,,4,4,3,2,1,1,3,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,5,4,3,2,5,1,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",1,1,0,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",5,4,3,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2026,,Non-binary / Genderqueer/ Gender Non-conforming / Other,Petitions,Petitions|Donations|Friends|Data,0,0,,0.125,QID8,Informed Consent,Instructions|Petitions - Change
2025-11-20 16:03:02,2025-11-20 16:04:21,IP Address,100,79,TRUE,2025-11-20 16:04:22,R_61nKCysDD41TaRS,anonymous,EN,,3,4,,,,,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,,3,,,,,,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,,,I identify as an activist.|I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.,2029,,Non-binary / Genderqueer/ Gender Non-conforming / Other,,Petitions|Donations|Friends|Data,0,0,,0.375,"QID20,QID8,QID9",Informed Consent,Instructions|Donations - Change
2025-11-20 17:01:07,2025-11-20 17:02:34,IP Address,100,87,TRUE,2025-11-20 17:02:35,R_3BW3crIKibBAtiA,anonymous,EN,,2,2,2,4,4,4,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,4,4,4,4,4,4,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,2,2,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,4,4,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2028,,Man,Petitions,Friends|Data|Petitions|Donations,0,0,,0.125,QID8,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 18:19:10,2025-11-20 18:25:34,IP Address,100,383,TRUE,2025-11-20 18:25:36,R_13akOrcxukO2pWP,anonymous,EN,,2,3,,,,,3,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,3,4,3,3,2,3,3,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,,,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2029,,Man,Donations,Data|Donations|Petitions|Friends,0,0,,0.125,QID20,Informed Consent,Instructions|Donations - Change
2025-11-20 18:36:14,2025-11-20 18:40:10,IP Address,100,235,TRUE,2025-11-20 18:40:11,R_5lhJ60CFonEB0Wv,anonymous,EN,,4,4,2,2,3,1,2,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,4,4,3,3,5,2,3,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,0,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,2,1,I identify as an activist.|I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.,2026,,Non-binary / Genderqueer/ Gender Non-conforming / Other,Petitions,Friends|Petitions|Donations|Data,0,0,,0.125,QID8,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 18:36:58,2025-11-20 18:40:49,IP Address,100,231,TRUE,2025-11-20 18:40:50,R_1GxXKppIIY1ChkY,anonymous,EN,,3,3,2,3,3,2,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,3,4,3,3,3,2,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,2,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,3,3,I identify as an activist.|I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.,2027,,Prefer not to say,Donations,Friends|Petitions|Data|Donations,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-20 18:36:17,2025-11-20 18:43:46,IP Address,100,448,TRUE,2025-11-20 18:43:46,R_594IPhatS876Wb7,anonymous,EN,,5,5,5,2,3,3,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,5,5,5,5,5,5,5,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,4,5,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2026,,Non-binary / Genderqueer/ Gender Non-conforming / Other,Donations,Donations|Friends|Petitions|Data,0,0,,0.125,QID8,Informed Consent,Instructions|Donations - Change
2025-11-20 19:17:02,2025-11-20 19:19:00,IP Address,100,117,TRUE,2025-11-20 19:19:02,R_3KwqjLWRabEuHuA,anonymous,EN,,,2,,5,5,3,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,3,3,5,4,5,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,2,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,,,I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.|I identify as an activist.,2027,,Woman,Petitions,Friends|Data|Petitions|Donations,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-20 19:45:00,2025-11-20 19:46:53,IP Address,100,112,TRUE,2025-11-20 19:46:54,R_7j9BSi3VUjqIPKl,anonymous,EN,,,,,,,,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,,,2,,,3,2,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",,2,1,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2029,,Woman,Donations,Data|Friends|Donations|Petitions,0,0,,0.125,QID20,Informed Consent,Instructions|Donations - Change
2025-11-20 18:14:32,2025-11-20 19:50:33,IP Address,100,5760,TRUE,2025-11-20 19:50:35,R_6DTxHrOBxsnypae,anonymous,EN,,2,2,2,2,2,2,2,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,3,3,3,3,3,3,3,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",,,,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2028,,Woman,Petitions,Donations|Petitions|Friends|Data,0,0,,0.25,"QID19,QID20",Informed Consent,Instructions|Petitions - Sustain
2025-11-20 20:39:10,2025-11-20 20:42:12,IP Address,100,181,TRUE,2025-11-20 20:42:14,R_7TyFsNyIGenQRc8,anonymous,EN,,4,5,3,2,2,,3,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,5,4,3,5,,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",1,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,3,2,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2027,,Woman,Data,Donations|Friends|Petitions|Data,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-20 20:59:49,2025-11-20 21:01:49,IP Address,100,119,TRUE,2025-11-20 21:01:50,R_6eQO8dbVNRtPFgC,anonymous,EN,,2,2,,,,,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,3,3,2,3,2,2,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",1,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,4,,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2027,,Woman,Petitions,Donations|Petitions|Data|Friends,0,0,,0.125,QID8,Informed Consent,Instructions|Petitions - Sustain
2025-11-20 22:09:04,2025-11-20 22:10:22,IP Address,100,78,TRUE,2025-11-20 22:10:24,R_1FDFfb8cyL0Zoru,anonymous,EN,,4,4,3,2,3,2,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,5,4,2,4,3,3,3,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,3,2,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2029,,Man,Donations,Data|Petitions|Donations|Friends,0,0,,0.125,QID20,Informed Consent,Instructions|Donations - Change
